Text,Difficulty,Text_english_translation,hamming,hamming_normalized_similarity,levenshtein,levenshtein_normalized_similarity,jaro_winkler,jaccard,sorensen
"""Malheureusement, il semble désormais évident qu'il n'y a pas de voie pour obtenir une confirmation"", a écrit Neera Tanden à Joe Biden en retirant sa candidature",B2,"&quot;Unfortunately it now seems obvious that there is no way to get confirmation,&quot; Neera Tanden wrote to Joe Biden as he withdrew his candidacy",148,0.08074534161490687,102,0.36645962732919257,0.6890794815797165,0.08695652173913043,0.16
"Ancien sénateur pendant plus de 35 ans, le démocrate se targue de connaître la maison et de vouloir chercher des accords entre partis au Congrès.",B2,"A former senator for more than 35 years, the Democrat prides himself on knowing the house and wanting to seek inter-party agreements in Congress.",138,0.0482758620689655,101,0.303448275862069,0.7405481874447392,0.020833333333333332,0.04081632653061224
"Jusqu'ici, ses autres nominations ont été approuvées, souvent à une majorité écrasante.",B2,"So far, his other appointments have been approved, often by an overwhelming majority.",85,0.02298850574712641,60,0.31034482758620685,0.6608160193748257,0.0,0.0
"Et les démocrates ont commencé à faire avancer ses grands projets de loi à la Chambre des représentants, où ils détiennent aussi la majorité.",B2,"And Democrats have started pushing his big bills forward in the House of Representatives, where they also hold a majority.",131,0.07092198581560283,94,0.33333333333333337,0.7060977861671353,0.0,0.0
Mais la chute de Neera Tanden annonce les autres batailles plus rudes à venir au Sénat,B2,But the fall of Neera Tanden heralds the other tougher battles to come in the Senate,81,0.05813953488372092,54,0.37209302325581395,0.690642898819943,0.06666666666666667,0.125
"Prochain obstacle, dès cette semaine: le vote attendu à la chambre haute sur le vaste plan de relance de l'économie américaine, frappée par la pandémie.",B2,"The next obstacle, starting this week: the expected vote in the upper house on the vast stimulus plan for the American economy, hit by the pandemic.",133,0.125,101,0.3355263157894737,0.7194591207749103,0.0625,0.11764705882352941
"Le chef de la majorité au Sénat Chuck Schumer a affirmé mardi compter sur ""suffisamment"" de voix (51) pour approuver ce projet de loi d'ici la fin de semaine.",B2,Senate Majority Leader Chuck Schumer said Tuesday he had &quot;enough&quot; votes (51) to approve this bill by the weekend.,153,0.03164556962025311,99,0.37341772151898733,0.668639840828788,0.06666666666666667,0.125
"Mais c'est uniquement parce que le texte n'inclura pas de hausse du salaire minimum, contrairement au projet initial, qu'il a pu montrer une telle assurance.",B2,"But it is only because the text will not include an increase in the minimum wage, unlike the initial project, that it was able to show such assurance.",147,0.06369426751592355,103,0.3439490445859873,0.7268917542678611,0.019230769230769232,0.03773584905660377
"Car Joe Manchin et Kyrsten Sinema s'étaient déclarés contre cette mesure précise, menaçant de faire sombrer l'ensemble du plan d'aide qui ne compte pas, pour l'instant, de soutien républicain.",B2,"Because Joe Manchin and Kyrsten Sinema had declared themselves against this precise measure, threatening to sink the entire aid plan which does not count, for the moment, of Republican support.",185,0.041450777202072575,121,0.37305699481865284,0.7750230705408242,0.09259259259259259,0.1694915254237288
"Ton direct et souvent bougon pour Joe Manchin, 73 ans, et discrétion médiatique contrastant avec les perruques et tenues colorées de Kyrsten Sinema, 44 ans, première candidate au Sénat ouvertement bisexuelle en 2018.",B2,"Your direct and often grumpy tone for Joe Manchin, 73, and media discretion contrasting with the wigs and colorful outfits of Kyrsten Sinema, 44, the first openly bisexual Senate candidate in 2018.",197,0.08796296296296291,117,0.45833333333333337,0.7506742257748734,0.1206896551724138,0.2153846153846154
"Le duo n'a pas grand chose en commun, mis à part ses positions relativement conservatrices, qui lui vaut les foudres des progressistes.",B2,"The duo don&#39;t have much in common, apart from their relatively conservative stances, which earn them the wrath of the progressives.",126,0.06666666666666665,78,0.4222222222222223,0.705965155186339,0.023809523809523808,0.046511627906976744
"Avec, en premier lieu, leur opposition à une réforme du Sénat qui permettrait d'adopter toutes les lois sans passer par un premier vote requérant 60 voix.",B2,"With, first of all, their opposition to a reform of the Senate which would make it possible to adopt all the laws without going through a first vote requiring 60 votes.",151,0.10119047619047616,101,0.39880952380952384,0.6705747955747956,0.05555555555555555,0.10526315789473684
Une perspective quasi inconcevable dans un Congrès aussi divisé.,B2,An almost inconceivable prospect in such a divided Congress.,60,0.0625,47,0.265625,0.7254289215686275,0.0,0.0
"Les démocrates ""vont être de plus en plus en colère quand ils vont voir que le Sénat tue toutes leurs priorités"", prévoit Larry Sabato, politologue à l'université de Virginie.",B2,"Democrats &quot;will be more and more angry when they see that the Senate kills all their priorities,&quot; predicts Larry Sabato, political scientist at the University of Virginia.",173,0.04419889502762431,107,0.4088397790055248,0.710195613043898,0.037037037037037035,0.07142857142857142
"Les deux prochaines années, jusqu'aux élections parlementaires, devraient être marquées par ""l'impasse"" au Congrès, explique-t-il à l'AFP.",B2,"The next two years, until the parliamentary elections, should be marked by &quot;deadlock&quot; in Congress, he told AFP.",131,0.050724637681159424,97,0.2971014492753623,0.6749411107118618,0.0,0.0
"""Mais je parie qu'il y aura plus de compromis que ce à quoi nous nous attendons"", poursuit-il.",B2,"&quot;But I bet there will be more trade-offs than we expect,&quot; he continues.",90,0.04255319148936165,76,0.19148936170212771,0.5947295035791401,0.0,0.0
Or les républicains veulent aussi accomplir des choses.,B2,But Republicans also want to get things done.,53,0.036363636363636376,36,0.34545454545454546,0.6262626262626262,0.0,0.0
"Car si rien de ce que les démocrates désirent ne peut passer au Sénat, rien de ce que veulent les républicains ne pourra non plus être adopté à la Chambre, ou au Sénat.",B2,"Because if nothing that the Democrats want can pass the Senate, nothing that the Republicans want can either be passed in the House, or the Senate.",164,0.023809523809523836,112,0.33333333333333337,0.6857260145437486,0.0,0.0
"Le 7 mars 1991, 25 000 réfugiés albanais atteignent le port de Brindisi, dans la région des Pouilles.",C1,"On March 7, 1991, 25,000 Albanian refugees reached the port of Brindisi, in the Puglia region.",78,0.2277227722772277,58,0.4257425742574258,0.7477143459026755,0.0967741935483871,0.17647058823529413
"Cet épisode, auquel la population locale répondra par un élan de solidarité inédit, marque un tournant dans l’histoire de l’Italie, confrontée pour la première fois à l’immigration de masse.",C1,"This episode, to which the local population will respond with an unprecedented outpouring of solidarity, marks a turning point in the history of Italy, confronted for the first time with mass immigration.",192,0.05882352941176472,122,0.4019607843137255,0.7103184932482324,0.016666666666666666,0.03278688524590164
Plusieurs personnes qui ont vécu ces jours tourmentés racontent.,C1,Several people who lived through these tormented days relate.,60,0.0625,45,0.296875,0.5897774662064998,0.0,0.0
"Nous sommes les derniers, c’est depuis 10 heures du matin que les bateaux viennent s’amarrer au port, comme des essaims flottants.",C1,"We are the last, it is since 10 am that the boats come to moor in the port, like floating swarms.",121,0.0692307692307692,92,0.29230769230769227,0.6905523457069848,0.05,0.09523809523809523
"Il n’y a pas eu de véritable préavis, à peine quelques signes avant-coureurs.",C1,"There was no real warning, just a few warning signs.",69,0.10389610389610393,58,0.24675324675324672,0.6098462940568203,0.045454545454545456,0.08695652173913043
"Quelques heures seulement avant de se lancer dans la traversée qui allait chambouler leur vie, les protagonistes eux-mêmes n’avaient pas décidé quoi que ce soit.",C1,"Just hours before embarking on the journey that would turn their lives upside down, the protagonists themselves hadn&#39;t decided anything.",152,0.05590062111801242,112,0.30434782608695654,0.6573772412984883,0.0,0.0
Le gouvernement italien mettra un jour et demi avant de bouger le petit doigt.,B2,The Italian government will take a day and a half before moving a finger.,75,0.038461538461538436,58,0.2564102564102564,0.6740630754329384,0.0,0.0
"Quelque chose qui nous a rapproché c’est que toutes les deux on était assez rebelles et assez euh, on aimait bien faire des choses qui sortaient un peu de l’ordinaire.",A1,"Something that brought us together is that we were both quite rebellious and quite uh, we liked to do things that were a bit out of the ordinary.",156,0.06586826347305386,112,0.3293413173652695,0.6852130820817136,0.017543859649122806,0.034482758620689655
"Je crois qu’en cinquante ans d’amitié on ne s’est pas disputées une fois, on a eu des petits mots de temps en temps mais jamais on s’est fait la tête, jamais on n’est restées sans se parler, jamais, jamais, jamais.",A1,"I believe that in fifty years of friendship we haven&#39;t quarreled once, we had little words from time to time but we never got our heads, we never stayed without talking, never, never, never.",203,0.051401869158878455,161,0.24766355140186913,0.6361387595061992,0.0,0.0
"Alors qu'elle revenait du marché à travers la brousse, une femme laisse tomber une cruche et continue son chemin sans s'apercevoir de rien.",A1,"As she returned from the market through the bush, a woman drops a pitcher and continues on her way without noticing anything.",132,0.05035971223021585,96,0.3093525179856115,0.6800187931287622,0.0,0.0
Viens donc t'installer avec nous !,A1,Come and settle down with us!,33,0.02941176470588236,26,0.23529411764705888,0.6503780195463765,0.0,0.0
Je suis le guépard tacheté.,A1,I am the spotted cheetah.,27,0.0,19,0.2962962962962963,0.6400308641975309,0.0,0.0
Y a-t-il de la place pour moi avec vous ?,A1,Is there room for me with you?,36,0.12195121951219512,28,0.31707317073170727,0.5685636856368563,0.0,0.0
"Je m’appelle Francis-Claude Desartis, je suis le directeur du théâtre des marionnettes dans le Jardin du Luxembourg à Paris.",A2,"My name is Francis-Claude Desartis, I am the director of the puppet theater in the Jardin du Luxembourg in Paris.",119,0.040322580645161255,45,0.6370967741935484,0.7366156089393314,0.18181818181818182,0.3076923076923077
"Vous avez la marionnette à gaine, celle que nous faisons surtout ici, qui est manipulée avec les mains.",A2,"You have the hand puppet, the one we mostly do here, which is manipulated with the hands.",89,0.13592233009708743,65,0.3689320388349514,0.6384170645542959,0.0,0.0
"Et vous avez la marionnette à fils, où le manipulateur est au-dessus et la marionnette a des fils reliés à l’animateur.",A2,"And you have the string puppet, where the manipulator is on top and the puppet has strings connected to the animator.",103,0.134453781512605,79,0.33613445378151263,0.6645742057506764,0.0,0.0
"Tout petit, quand j’étais malade, eh bien, on mettait Blanche Neige dans mon lit pour m’endormir le soir.",A2,"When I was little, when I was sick, well, they put Snow White in my bed to fall asleep at night.",97,0.07619047619047614,82,0.21904761904761905,0.6637566137566138,0.0,0.0
"Non, moi plus tard, je ferai des marionnettes comme mon papa.",A2,"No, me later, I will make puppets like my daddy.",56,0.08196721311475408,38,0.3770491803278688,0.6732935480778449,0.0,0.0
Il faut savoir tout faire.,A1,You have to know how to do everything.,38,0.0,28,0.26315789473684215,0.5329790823211876,0.0,0.0
"Bon, la première chose bien sûr, il faut être comédien. ",A1,"Well, the first thing of course, you have to be an actor.",54,0.052631578947368474,45,0.21052631578947367,0.6886800334168756,0.0,0.0
"Et il faut construire les marionnettes, faire les costumes, faire les décors, faire la mise en scène, faire les enregistrements. ",A2,"And you have to build the puppets, make the costumes, do the sets, do the staging, make the recordings.",121,0.06201550387596899,82,0.3643410852713178,0.6472915459142597,0.02631578947368421,0.05128205128205128
C’est un métier très complet.,A1,It is a very complete profession.,31,0.06060606060606055,27,0.18181818181818177,0.6152385928247998,0.0,0.0
C’est magique pour les enfants. ,A1,It&#39;s magic for children.,30,0.0625,24,0.25,0.6279761904761905,0.0,0.0
"Ils viennent dans une salle de spectacle, avec des rideaux qui s’ouvrent, avec des couleurs, avec une mise en scène, avec des bulles, avec des flammes, avec de la fumée.",A2,"They come into a performance hall, with curtains that open, with colors, with a staging, with bubbles, with flames, with smoke.",168,0.00591715976331364,117,0.3076923076923077,0.5662948116371744,0.0,0.0
Nous faisons tous les effets possibles pour les émerveiller. ,A2,We do all possible effects to amaze them.,58,0.049180327868852514,43,0.29508196721311475,0.632942656270825,0.0,0.0
"Et je me demande ce que je vais faire le jour où je pourrai plus faire le spectacle, car c’est ma vie.",A2,"And I wonder what I&#39;m going to do when I can no longer do the show, because it&#39;s my life.",93,0.08823529411764708,78,0.23529411764705888,0.5778273508716202,0.0,0.0
"C’est vraiment pas un métier pour moi, c’est vraiment une passion !",A2,"It&#39;s really not a job for me, it&#39;s really a passion!",65,0.02985074626865669,48,0.28358208955223885,0.6019202234441825,0.0,0.0
J’adore amuser les enfants. ,A1,I love to entertain children.,29,0.0,24,0.1724137931034483,0.593861682604076,0.0,0.0
"À partir de deux reportages sur les vacances des Français, invitez les apprenants à parler de leurs vacances.",B1,"Based on two reports on French vacations, invite learners to talk about their vacations.",104,0.04587155963302747,66,0.39449541284403666,0.6518013377160706,0.0,0.0
Les apprenants feront la compréhension orale en autonomie puis les activités de production en classe.,B1,"Learners will do oral comprehension independently, then production activities in class.",89,0.1188118811881188,60,0.40594059405940597,0.7954484042568712,0.04,0.07692307692307693
La famille Chanel découvre la maison dans laquelle elle va passer sa première semaine de vacances.,A2,The Chanel family discovers the house in which they will spend their first week of vacation.,90,0.08163265306122447,71,0.2755102040816326,0.646339271494551,0.03225806451612903,0.0625
"L’incertitude autour des réouvertures de frontières au plus fort de la crise a poussé cette famille à chambouler ses plans, sans regrets pour Yann.",B1,"The uncertainty surrounding the reopening of borders at the height of the crisis pushed this family to turn their plans upside down, without regrets for Yann.",148,0.06329113924050633,101,0.3607594936708861,0.7141734330863146,0.041666666666666664,0.08
"Pour moi, c’est pas du tout frustrant, je suis très content de partir en France et ça faisait très longtemps que j’avais envie de venir en Bretagne, donc pour moi, c’était une très bonne opportunité.",B1,"For me, it&#39;s not at all frustrating, I&#39;m very happy to go to France and I had wanted to come to Brittany for a very long time, so for me, it was a very good opportunity.",178,0.10552763819095479,127,0.36180904522613067,0.6862545847342713,0.014285714285714285,0.028169014084507043
"Les gens voulaient fuir le monde, et généralement, là où il y avait beaucoup de monde, c’était les destinations sud.",B1,"People wanted to get away from the world, and usually where there were a lot of people it was the southern destinations.",107,0.10833333333333328,86,0.2833333333333333,0.6829240682688957,0.0,0.0
"Et la Bretagne offre cette respiration, parce que chez nous, le luxe c’est l’espace.",B1,"And Brittany offers this breathing space, because with us, luxury is space.",79,0.059523809523809534,50,0.40476190476190477,0.6827898843153081,0.0,0.0
"Mais comme tout le monde s’est dit la même chose, alors on a beaucoup plus de monde que d’habitude.",B1,"But since everyone said the same thing to each other, then we have a lot more people than usual.",89,0.101010101010101,74,0.2525252525252525,0.6956104999769384,0.02702702702702703,0.05263157894736842
Ils ont procédé à un échange de maison entre particuliers via une plateforme payante.,B1,They proceeded to a home exchange between individuals via a paid platform.,80,0.05882352941176472,58,0.3176470588235294,0.694453276806218,0.04,0.07692307692307693
"Cet été, ils ont été particulièrement vigilants au choix de leur logement pour qu’il soit le plus adapté au contexte sanitaire.",B1,"This summer, they have been particularly vigilant in choosing their accommodation so that it is best suited to the health context.",122,0.06153846153846154,89,0.3153846153846154,0.7289483045388557,0.0,0.0
"Les piscines partagées par exemple ou ce genre de chose, là je me suis dit, cet été, bof quoi.",B1,"Shared swimming pools for example or that kind of thing, there I said to myself, this summer, blah what.",96,0.07692307692307687,70,0.32692307692307687,0.6718254151202908,0.0,0.0
"Ce week-end on était à l’hôtel pour une réunion familiale, bon on hésite quoi, quand on croise les gens dans le couloir, on ne sait pas trop s’il faut porter le masque.",B1,"This weekend we were at the hotel for a family reunion, well we hesitate what, when we meet people in the hallway, we do not really know whether to wear the mask.",152,0.09523809523809523,112,0.33333333333333337,0.6661908747596129,0.0,0.0
"Pour toutes ces raisons, les réservations de logements individuels ont explosé, au détriment des logements collectifs comme les hôtels.",B1,"For all these reasons, reservations for individual accommodation have exploded, to the detriment of collective accommodation such as hotels.",130,0.0714285714285714,84,0.4,0.7280009676764839,0.0,0.0
"HomeExchange, la plateforme par laquelle la famille est passée a vu ses demandes d’échanges de maison entre particuliers doubler cet été par rapport à l’année dernière.",B1,"HomeExchange, the platform the family has used, saw its requests for home exchanges between individuals double this summer compared to last year.",142,0.15476190476190477,98,0.41666666666666663,0.8413828097660772,0.02127659574468085,0.041666666666666664
"La Loire à vélo, c’est près de 900 kilomètres de pistes aménagées le long du fleuve.",B1,The Loire by bike has nearly 900 kilometers of trails along the river.,81,0.0357142857142857,50,0.40476190476190477,0.6922799422799423,0.07407407407407407,0.13793103448275862
"Et cette année, ça défile !",B1,"And this year, it&#39;s scrolling!",33,0.02941176470588236,28,0.17647058823529416,0.544355063962907,0.0,0.0
"En juillet, les cyclistes étaient près de 30 % de plus que l’an dernier à  la même époque. ",B1,"In July, cyclists were almost 30% more than last year at the same time.",83,0.08791208791208793,57,0.37362637362637363,0.6365085097479464,0.0,0.0
"Une saison inespérée pour Franck Kouwenbergh qui loue des vélos à Tours, l’une des grandes villes étapes.",B1,"An unexpected season for Franck Kouwenbergh who rents bikes in Tours, one of the major stopover towns.",100,0.04761904761904767,60,0.4285714285714286,0.6952126305067482,0.0967741935483871,0.17647058823529413
"À la sortie du Covid, tout était annulé, un peu compliqué, on a eu vraiment très peur et ben, c’est parti du jour au lendemain.",B1,"When the Covid came out, everything was canceled, a little complicated, we were really scared and well, it started overnight.",116,0.08661417322834641,98,0.22834645669291342,0.6713059577230265,0.022727272727272728,0.044444444444444446
"Boum voilà, on arrive, on veut faire du vélo en famille et on a les vacances.",B1,"Boom here we are, we want to cycle with the family and we have the holidays.",69,0.10389610389610393,52,0.3246753246753247,0.6681392032269224,0.0,0.0
"Et puis là, les commandes elles tombent, elles tombent, elles tombent.",A2,"And then there, the orders they fall, they fall, they fall.",61,0.12857142857142856,53,0.24285714285714288,0.6164648910411622,0.0,0.0
"Ben, on est tous débordés quoi.",A1,"Well, we&#39;re all overwhelmed.",30,0.0625,27,0.15625,0.4783602150537634,0.0,0.0
"Pour beaucoup de cyclistes, la récompense après plusieurs heures de route, c’est la découverte des merveilles architecturales de la région.",B1,"For many cyclists, the reward after several hours of driving is discovering the architectural wonders of the region.",134,0.03597122302158273,84,0.39568345323741005,0.6834778692086682,0.0,0.0
Les châteaux de la Loire profitent eux aussi de cet engouement pour les vacances à vélo.,B1,The castles of the Loire are also benefiting from this craze for cycling holidays.,72,0.18181818181818177,66,0.25,0.6799191097971585,0.034482758620689655,0.06666666666666667
"C’est un phénomène qui trouve une accélération formidable cette année, du fait d’un public qui a besoin de se réapproprier la nature.",B1,"It is a phenomenon which finds a formidable acceleration this year, because of a public which needs to reclaim nature.",125,0.06015037593984962,86,0.3533834586466166,0.7131124421222547,0.10526315789473684,0.19047619047619047
"Et quoi de mieux que de se promener dans cette région qui est presque conçue pour ça sur le plan historique, c’est-à-dire que tous les 15 kilomètres, vous avez un point d’intérêt, un grand château, un paysage.",B1,"And what better than to walk in this region which is almost designed for that historically, that is to say that every 15 kilometers, you have a point of interest, a large castle, a landscape.",198,0.052631578947368474,132,0.368421052631579,0.6722622883410979,0.02857142857142857,0.05555555555555555
"Par chance, les Américains et les Italiens, traditionnellement les plus nombreux, ont été remplacés cette année par des Français à vélo.",B1,"Luckily, the Americans and Italians, traditionally the most numerous, have been replaced this year by French cyclists.",127,0.06617647058823528,75,0.44852941176470584,0.7178741553118422,0.0,0.0
Rendez-vous au Vietnam pour une soirée chanson française.,A2,See you in Vietnam for an evening of French song.,54,0.052631578947368474,33,0.42105263157894735,0.739360305525719,0.058823529411764705,0.1111111111111111
"Au programme, organisez un blind test et un karaoké en classe avec les artistes francophones des années 1960 et d’aujourd’hui.  ",B2,"On the program, organize a blind test and karaoke in the classroom with French-speaking artists from the 1960s and today.",111,0.1328125,77,0.3984375,0.7328912453411117,0.05263157894736842,0.1
Nous sommes au Théâtre de la Jeunesse à Hanoï pour une soirée « Cabaret des artistes ».,B2,We are at the Théâtre de la Jeunesse in Hanoi for a “Artists&#39; Cabaret” evening.,77,0.11494252873563215,45,0.48275862068965514,0.7113225754688156,0.14285714285714285,0.25
"Sur scène, des étudiants de l’École supérieure des langues étrangères.",A2,"On stage, students from the Higher School of Foreign Languages.",66,0.05714285714285716,49,0.30000000000000004,0.6105697059185431,0.0,0.0
Ils interprètent des anciens succès français.,A1,They interpret old French hits.,41,0.0888888888888889,28,0.37777777777777777,0.6719534050179212,0.0,0.0
"Deux d’entre eux se détachent du lot : ils chantent à la perfection, même s’ils ont un peu de difficultés à maitriser le français.",B2,"Two of them stand out from the crowd: they sing to perfection, even if they have a little difficulty mastering French.",126,0.03076923076923077,85,0.34615384615384615,0.6979162377913491,0.022727272727272728,0.044444444444444446
Je n’ai pas beaucoup d’occasions d’écouter les chansons modernes.,A2,I don&#39;t have a lot of opportunities to listen to modern songs.,60,0.09090909090909094,52,0.21212121212121215,0.617982017982018,0.0,0.0
"Il y a beaucoup de Vietnamiens, même s’ils ne parlent pas le français, ils aiment aussi les chansons françaises.",B2,"There are a lot of Vietnamese, even if they don&#39;t speak French, they also like French songs.",99,0.1160714285714286,78,0.3035714285714286,0.6430081090407177,0.02857142857142857,0.05555555555555555
"Par exemple, comme mes parents, ils ne parlent pas le français mais ils aiment aussi les chansons françaises.",B2,"For example, like my parents, they don&#39;t speak French but they also like French songs.",94,0.13761467889908252,68,0.37614678899082565,0.6533500139004725,0.03125,0.06060606060606061
Quelle est ta chanson préférée dans le spectacle ?,A1,What&#39;s your favorite song from the show?,45,0.09999999999999998,42,0.16000000000000003,0.5501515151515152,0.0,0.0
"En tout, seize chansons interprétées sur une scène où a été reconstituée une terrasse de café parisien.",B2,"In all, sixteen songs performed on a stage where a Parisian café terrace has been reconstructed.",91,0.11650485436893199,74,0.2815533980582524,0.7112947058335409,0.06451612903225806,0.12121212121212122
"Ce que je fais dans le monde, plus particulièrement, c’est de monter des spectacles dans la langue du pays.",B2,"What I do in the world, more particularly, is put on shows in the language of the country.",99,0.07476635514018692,71,0.33644859813084116,0.6548663286706168,0.0,0.0
"C’est-à-dire, ici, par exemple, j’ai monté Les Fourberies de Scapin en vietnamien.",B2,"That is to say, here, for example, I put on Les Fourberies de Scapin in Vietnamese.",81,0.02409638554216864,34,0.5903614457831325,0.7150154087268398,0.16666666666666666,0.2857142857142857
"Et j’ai fait des spectacles dans beaucoup de pays du monde, mais en cantonais, en espagnol, enfin bon, en arabe.",B2,"And I&#39;ve done shows in a lot of countries around the world, but in Cantonese, in Spanish, well, in Arabic.",101,0.0982142857142857,79,0.2946428571428571,0.6876544187519796,0.0,0.0
Je ne conçois pas tellement le théâtre populaire avec un spectacle dans une langue qu’on ne comprend pas.,B2,I don&#39;t really see popular theater with a show in a language that you don&#39;t understand.,96,0.08571428571428574,77,0.2666666666666667,0.6603518600422625,0.0,0.0
"Non, c’est en fonction de la facilité de la chanson.",A2,"No, it depends on the ease of the song.",47,0.09615384615384615,33,0.3653846153846154,0.6973824786324787,0.0,0.0
"Parce que si vous prenez des chansons difficiles, vous n’y arriverez jamais!",B2,"Because if you take difficult songs, you will never get there!",74,0.02631578947368418,54,0.2894736842105263,0.6699797208073948,0.0,0.0
"Moi, je suis musicien, je suis violoniste.",A1,"Me, I am a musician, I am a violinist.",37,0.11904761904761907,17,0.5952380952380952,0.6610043627587489,0.0,0.0
"Donc, je connais bien la musique et je sais les limites des jeunes que l’on prend et qui n’ont jamais chanté.",B2,"So, I know music well and I know the limits of young people that we take and who have never sung.",99,0.09174311926605505,81,0.25688073394495414,0.665881518661085,0.0,0.0
"Il faut leur faciliter la tâche, quand même, dans les écarts, dans les rythmes.",B2,"It is necessary to facilitate their task, all the same, in the gaps, in the rhythms.",79,0.059523809523809534,53,0.36904761904761907,0.7310651577903519,0.0,0.0
C’est pas possible de leur faire faire n’importe quoi.,B1,It&#39;s not possible to make them do anything.,51,0.05555555555555558,39,0.2777777777777778,0.5800884033948353,0.0625,0.11764705882352941
"Dans une grande salle au design épuré, ils sont une cinquantaine d’étudiants de 18 à 34 ans, les yeux rivés sur leur écran d’ordinateur.",B2,"In a large room with a sleek design, they are about fifty students aged 18 to 34, their eyes riveted on their computer screens.",125,0.08088235294117652,96,0.2941176470588235,0.661134337696952,0.02127659574468085,0.041666666666666664
Tu veux me montrer les lignes de code ?,A2,Do you want to show me the lines of code?,37,0.09756097560975607,24,0.41463414634146345,0.616927246195539,0.05555555555555555,0.10526315789473684
"Assise à son bureau, Matina Razafimahefa, la fondatrice de Sayna, étudie les CV qui lui arrivent par centaines. ",B2,"Sitting at her desk, Matina Razafimahefa, the founder of Sayna, studies the CVs that reach her by the hundreds.",84,0.25,60,0.4642857142857143,0.7155629655629655,0.08823529411764706,0.16216216216216217
Les profils retenus seront rappelés pour participer aux entretiens et aux quarante-deux heures de concours.,B2,The selected profiles will be called back to participate in the interviews and in the forty-two hours of competition.,110,0.05982905982905984,78,0.33333333333333337,0.6583828079155182,0.0,0.0
"Aujourd’hui, Madagascar, c’est 700 personnes qui sortent des écoles en informatique.",B2,"Today, Madagascar, it is 700 people who come out of computer science schools.",77,0.08333333333333337,50,0.40476190476190477,0.6759789175043411,0.09090909090909091,0.16666666666666666
"Pourtant, on a environ 200 entreprises qui sont prêtes à  embaucher par vingtaine, trentaine tous les ans et qui ont du mal à recruter des développeurs de qualité.",B2,"However, we have about 200 companies that are ready to hire by their twenties and thirties every year and who are struggling to recruit quality developers.",141,0.13496932515337423,115,0.29447852760736193,0.7274698452810465,0.018867924528301886,0.037037037037037035
"Le pari que l’entreprise prend chez Sayna, c’est d’avoir un impact social, puisqu’en fait, elle choisit intentionnellement de recruter un jeune qui vient d’un milieu précaire et donc, elle s’engage à lui payer sa formation et en plus de ça, à lui payer un salaire.",B2,"The bet that the company is taking with Sayna is to have a social impact, since in fact, she intentionally chooses to recruit a young person who comes from a precarious background and therefore, she undertakes to pay him her training and on top of that, pay him a salary.",252,0.07011070110701112,191,0.2952029520295203,0.6850311414905329,0.0,0.0
"Ce qui fait que le jeune passe d’un niveau de vie de moins de un euros par jour à plus de six, voire sept euros par jour.",B2,"This means that the young person goes from a standard of living of less than one euros per day to more than six, even seven euros per day.",129,0.06521739130434778,86,0.37681159420289856,0.693762257568017,0.057692307692307696,0.10909090909090909
"Il y a sept mois après sa formation intensive chez Sayna, Cédric Maminjanahary, 23 ans, a intégré une banque de microfinance.",B2,"Seven months after his intensive training at Sayna, Cédric Maminjanahary, 23, joined a microfinance bank.",120,0.040000000000000036,65,0.48,0.7378452380952382,0.16129032258064516,0.2777777777777778
"Aujourd’hui, il y développe des applications stratégiques.",A2,"Today, he is developing strategic applications there.",54,0.06896551724137934,35,0.39655172413793105,0.734148577512273,0.07692307692307693,0.14285714285714285
Un rêve d’enfant réalisé.,A1,A child&#39;s dream come true.,30,0.0,27,0.09999999999999998,0.5433333333333333,0.0,0.0
"Depuis toujours, je rêve que, en un seul clic, j’apporte de la magie à la vie ! ",B2,"I have always dreamed that, with just one click, I bring magic to life!",76,0.050000000000000044,60,0.25,0.6314925265881001,0.0,0.0
Et j’ai appris tout seul sur Youtube.,A1,And I learned on my own on Youtube.,34,0.08108108108108103,25,0.32432432432432434,0.5626498679130257,0.07142857142857142,0.13333333333333333
"J’ai économisé mon argent de poche pour que, chaque samedi, je puisse me rendre chez un au cybercafé pour télécharger des tutos sur Internetpour le développement.",B2,"I saved my pocket money so that, every Saturday, I could go to a cybercafé to download tutorials on the Internet for development.",157,0.030864197530864224,100,0.3827160493827161,0.6683195931257946,0.020833333333333332,0.04081632653061224
"Le fait de passer par Sayna, ça a accéléré le cours de ma vie parce que maintenant, je gagne ma vie en faisant ce que j’aime le mieux au monde !",B2,"Going through Sayna, it accelerated the course of my life because now, I earn my living doing what I love best in the world!",136,0.05555555555555558,94,0.3472222222222222,0.6643145161290324,0.018518518518518517,0.03636363636363636
"En plus d’une formation aux langages informatiques purs, Sayna impose aussi l’apprentissage d’une toute autre forme de code.",B2,"In addition to training in pure computer languages, Sayna also requires learning a completely different form of code.",112,0.09677419354838712,84,0.32258064516129037,0.7367325028615351,0.058823529411764705,0.1111111111111111
"Parallèlement, on met l’accent sur le savoir-vivre en entreprise, parce que, nous, les Malgaches, dans notre culture, on n’a pas cette habitude de dire non, ou de dire : « Je ne sais pas faire ».",B2,"At the same time, we put the emphasis on good manners in business, because we, the Malagasy, in our culture, we do not have this habit of saying no, or of saying: &quot;I don&#39;t know how to do&quot;.",184,0.08910891089108908,144,0.28712871287128716,0.668962793715269,0.027777777777777776,0.05405405405405406
"Et pourtant, c’est essentiel pour le bon fonctionnement d’une entreprise. ",B2,"And yet, it is essential for the proper functioning of a business.",67,0.09459459459459463,46,0.3783783783783784,0.6891681891681891,0.0,0.0
